"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","90/BAST/X/2023 Tanggal 27-10-2023","Setiawaty, SKM, MPH","P2KPSDM","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000001","1101001135000000000000020221320502010320000001","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000026","1101001135000000000000020221320502010320000026","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000027","1101001135000000000000020221320502010320000027","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000028","1101001135000000000000020221320502010320000028","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000029","1101001135000000000000020221320502010320000029","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000030","1101001135000000000000020221320502010320000030","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000031","1101001135000000000000020221320502010320000031","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000032","1101001135000000000000020221320502010320000032","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000033","1101001135000000000000020221320502010320000033","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000034","1101001135000000000000020221320502010320000034","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000035","1101001135000000000000020221320502010320000035","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000036","1101001135000000000000020221320502010320000036","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000037","1101001135000000000000020221320502010320000037","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000038","1101001135000000000000020221320502010320000038","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000039","1101001135000000000000020221320502010320000039","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000040","1101001135000000000000020221320502010320000040","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000041","1101001135000000000000020221320502010320000041","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000042","1101001135000000000000020221320502010320000042","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000043","1101001135000000000000020221320502010320000043","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000044","1101001135000000000000020221320502010320000044","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000045","1101001135000000000000020221320502010320000045","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000046","1101001135000000000000020221320502010320000046","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000047","1101001135000000000000020221320502010320000047","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Putar","1101001135000000000000020221320502010320000048","1101001135000000000000020221320502010320000048","Kursi Putar","    ","","Merk: Kursi Putar Berlengan kaki Aluminium (Indachi D-3004 T AL) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,400,000.00","2,400,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Kursi Putar","","","","","","","",""
